drug_id,target_id,uniprot_id,drug_name,target_name,pchembl_value
CHEMBL104,CHEMBL5503,Q14994,CLOTRIMAZOLE,Nuclear receptor subfamily 1 group I member 3,7.49
CHEMBL1040,CHEMBL5601,P48281,CALCIFEDIOL ANHYDROUS,Vitamin D3 receptor,6.22
CHEMBL10413,CHEMBL1900,P15121,ZENARESTAT,Aldo-keto reductase family 1 member B1,8.1
CHEMBL10413,CHEMBL2622,P07943,ZENARESTAT,Aldo-keto reductase family 1 member B1,8.36
CHEMBL10413,CHEMBL4559,P80276,ZENARESTAT,Aldo-keto reductase family 1 member B1,7.92
CHEMBL1042,CHEMBL1977,P11473,CHOLECALCIFEROL,Vitamin D3 receptor,9.68
CHEMBL1042,CHEMBL5601,P48281,CHOLECALCIFEROL,Vitamin D3 receptor,6.05
CHEMBL1042,CHEMBL5845,P23415,CHOLECALCIFEROL,Glycine receptor subunit alpha-1,6.4
CHEMBL104270,CHEMBL1293228,P10520,TOSUFLOXACIN TOSYLATE,Streptokinase A,6.53
CHEMBL1043,CHEMBL2439,P05164,DAPSONE,Myeloperoxidase,6.38
CHEMBL1043,CHEMBL3371,P50406,DAPSONE,5-hydroxytryptamine receptor 6,6.74
CHEMBL104515,CHEMBL273,P19327,ANISOPIROL,5-hydroxytryptamine receptor 1A,8.6
CHEMBL104515,CHEMBL339,P61169,ANISOPIROL,D(2) dopamine receptor,8.5
CHEMBL1048,CHEMBL5645,Q2NNR5,N-DEALKYLATED DERIVATIVE,Cysteinyl leukotriene receptor 1,9.0
CHEMBL104829,CHEMBL202,P00374,"FURO[2,3D]PYRIMIDINE ANTIFOLATE",Dihydrofolate reductase,6.66
CHEMBL104829,CHEMBL2902,P00381,"FURO[2,3D]PYRIMIDINE ANTIFOLATE",Dihydrofolate reductase,6.66
CHEMBL1050,CHEMBL2073703,Q92959,LATANOPROST ACID,Solute carrier organic anion transporter family member 2A1,6.83
CHEMBL1050,CHEMBL4820,P37289,LATANOPROST ACID,Prostaglandin F2-alpha receptor,7.01
CHEMBL1050,CHEMBL5000,P43117,LATANOPROST ACID,Prostaglandin F2-alpha receptor,8.2
CHEMBL105060,CHEMBL2327,P21452,DNK333,Substance-K receptor,8.26
CHEMBL105060,CHEMBL249,P25103,DNK333,Substance-P receptor,8.38
CHEMBL105060,CHEMBL2647,Q64077,DNK333,Substance-K receptor,7.27
CHEMBL105060,CHEMBL3942,P30547,DNK333,Substance-P receptor,7.93
CHEMBL105310,CHEMBL2622,P07943,"2',4'-DIHYDROXYCHALCONE",Aldo-keto reductase family 1 member B1,6.0
CHEMBL105350,CHEMBL2039,P27338,BISDEMETHOXYCURCUMIN,Amine oxidase [flavin-containing] B,6.1
CHEMBL105350,CHEMBL4373,P15840,BISDEMETHOXYCURCUMIN,Orphan methyltransferase M.SssI,7.52
CHEMBL105350,CHEMBL5983,O60218,BISDEMETHOXYCURCUMIN,Aldo-keto reductase family 1 member B10,7.22
CHEMBL1054,CHEMBL205,P00918,TRICHLORMETHIAZIDE,Carbonic anhydrase 2,7.04
CHEMBL1054,CHEMBL2186,Q9D6N1,TRICHLORMETHIAZIDE,Carbonic anhydrase 13,6.19
CHEMBL1054,CHEMBL2326,P43166,TRICHLORMETHIAZIDE,Carbonic anhydrase 7,8.1
CHEMBL1054,CHEMBL261,P00915,TRICHLORMETHIAZIDE,Carbonic anhydrase 1,6.46
CHEMBL1054,CHEMBL3242,O43570,TRICHLORMETHIAZIDE,Carbonic anhydrase 12,6.51
CHEMBL1054,CHEMBL3594,Q16790,TRICHLORMETHIAZIDE,Carbonic anhydrase 9,7.06
CHEMBL1054,CHEMBL3729,P22748,TRICHLORMETHIAZIDE,Carbonic anhydrase 4,6.35
CHEMBL1054,CHEMBL3969,Q9Y2D0,TRICHLORMETHIAZIDE,"Carbonic anhydrase 5B, mitochondrial",6.87
CHEMBL1054,CHEMBL4789,P35218,TRICHLORMETHIAZIDE,"Carbonic anhydrase 5A, mitochondrial",6.12
CHEMBL105442,CHEMBL1906,P04049,CI-1040,RAF proto-oncogene serine/threonine-protein kinase,8.61
CHEMBL105442,CHEMBL2964,P36507,CI-1040,Dual specificity mitogen-activated protein kinase kinase 2,8.46
CHEMBL105442,CHEMBL3587,Q02750,CI-1040,Dual specificity mitogen-activated protein kinase kinase 1,8.7
CHEMBL105442,CHEMBL3629,P68400,CI-1040,Casein kinase II subunit alpha,7.77
CHEMBL1055,CHEMBL205,P00918,CHLORTHALIDONE,Carbonic anhydrase 2,6.86
CHEMBL1055,CHEMBL2186,Q9D6N1,CHLORTHALIDONE,Carbonic anhydrase 13,7.82
CHEMBL1055,CHEMBL2326,P43166,CHLORTHALIDONE,Carbonic anhydrase 7,8.55
CHEMBL1055,CHEMBL261,P00915,CHLORTHALIDONE,Carbonic anhydrase 1,6.58
CHEMBL1055,CHEMBL3242,O43570,CHLORTHALIDONE,Carbonic anhydrase 12,8.35
CHEMBL1055,CHEMBL3594,Q16790,CHLORTHALIDONE,Carbonic anhydrase 9,7.64
CHEMBL1055,CHEMBL3729,P22748,CHLORTHALIDONE,Carbonic anhydrase 4,6.71
CHEMBL1055,CHEMBL3969,Q9Y2D0,CHLORTHALIDONE,"Carbonic anhydrase 5B, mitochondrial",8.05
CHEMBL1055,CHEMBL4789,P35218,CHLORTHALIDONE,"Carbonic anhydrase 5A, mitochondrial",6.04
CHEMBL1057,CHEMBL3622,P33261,FLUORESCEIN,Cytochrome P450 2C19,6.04
CHEMBL105712,CHEMBL4523582,P0DTD1,PHENACYL CHLORIDE,Replicase polyprotein 1ab,6.72
CHEMBL105712,CHEMBL6007,O75762,PHENACYL CHLORIDE,Transient receptor potential cation channel subfamily A member 1,7.52
CHEMBL1059,CHEMBL1919,P54289,PREGABALIN,Voltage-dependent calcium channel subunit alpha-2/delta-1,7.72
CHEMBL1059,CHEMBL3896,Q9NY47,PREGABALIN,Voltage-dependent calcium channel subunit alpha-2/delta-2,7.0
CHEMBL1059,CHEMBL3985,O77773,PREGABALIN,Voltage-dependent calcium channel alpha2delta subunit,7.14
CHEMBL106,CHEMBL1075110,Q7Z1V1,FLUCONAZOLE,Sterol 14-alpha demethylase,6.64
CHEMBL106,CHEMBL1780,P10613,FLUCONAZOLE,Lanosterol 14-alpha demethylase,7.35
CHEMBL106,CHEMBL5090,P9WPP9,FLUCONAZOLE,Sterol 14alpha-demethylase,6.7
CHEMBL1061,CHEMBL1795168,Q9NZ45,GLITAZONE,CDGSH iron-sulfur domain-containing protein 1,6.22
CHEMBL106124,CHEMBL3154,P16177,SENKTIDE,Neuromedin-K receptor,10.64
CHEMBL106124,CHEMBL3799,P30098,SENKTIDE,Neuromedin-K receptor,7.92
CHEMBL106124,CHEMBL4429,P29371,SENKTIDE,Neuromedin-K receptor,9.0
CHEMBL1062,CHEMBL1909044,Q690N0,HYDROXYPROGESTERONE,Progesterone receptor,8.81
CHEMBL1062,CHEMBL2034,P04150,HYDROXYPROGESTERONE,Glucocorticoid receptor,7.64
CHEMBL1062,CHEMBL2421,P08185,HYDROXYPROGESTERONE,Corticosteroid-binding globulin,7.74
CHEMBL1062,CHEMBL3072,P15207,HYDROXYPROGESTERONE,Androgen receptor,6.31
CHEMBL1062,CHEMBL3305,P04278,HYDROXYPROGESTERONE,Sex hormone-binding globulin,7.0
CHEMBL106265,CHEMBL2304404,P47745,8-CYCLOPENTYLTHEOPHYLLINE,Adenosine receptor A1,7.02
CHEMBL106265,CHEMBL318,P25099,8-CYCLOPENTYLTHEOPHYLLINE,Adenosine receptor A1,9.34
CHEMBL106265,CHEMBL4975,P28190,8-CYCLOPENTYLTHEOPHYLLINE,Adenosine receptor A1,9.3
CHEMBL1064,CHEMBL3247,P51639,SIMVASTATIN,3-hydroxy-3-methylglutaryl-coenzyme A reductase,9.05
CHEMBL1064,CHEMBL402,P04035,SIMVASTATIN,3-hydroxy-3-methylglutaryl-coenzyme A reductase,9.05
CHEMBL1064,CHEMBL5763,P81908,SIMVASTATIN,Cholinesterase,6.12
CHEMBL1065,CHEMBL1833,P41595,METHYSERGIDE,5-hydroxytryptamine receptor 2B,9.45
CHEMBL1065,CHEMBL1867,P08913,METHYSERGIDE,Alpha-2A adrenergic receptor,6.21
CHEMBL1065,CHEMBL2056,P21728,METHYSERGIDE,D(1A) dopamine receptor,6.33
CHEMBL1065,CHEMBL217,P14416,METHYSERGIDE,D(2) dopamine receptor,6.57
CHEMBL1065,CHEMBL224,P28223,METHYSERGIDE,5-hydroxytryptamine receptor 2A,8.8
CHEMBL1065,CHEMBL225,P28335,METHYSERGIDE,5-hydroxytryptamine receptor 2C,8.96
CHEMBL1065,CHEMBL234,P35462,METHYSERGIDE,D(3) dopamine receptor,7.23
CHEMBL1065,CHEMBL273,P19327,METHYSERGIDE,5-hydroxytryptamine receptor 1A,7.51
CHEMBL1065,CHEMBL287,Q99720,METHYSERGIDE,Sigma non-opioid intracellular receptor 1,6.04
CHEMBL1065,CHEMBL3155,P34969,METHYSERGIDE,5-hydroxytryptamine receptor 7,7.9
CHEMBL1065,CHEMBL322,P14842,METHYSERGIDE,5-hydroxytryptamine receptor 2A,8.84
CHEMBL1065,CHEMBL3223,P32305,METHYSERGIDE,5-hydroxytryptamine receptor 7,7.9
CHEMBL1065,CHEMBL3371,P50406,METHYSERGIDE,5-hydroxytryptamine receptor 6,7.12
CHEMBL1065,CHEMBL3459,P28564,METHYSERGIDE,5-hydroxytryptamine receptor 1B,6.97
CHEMBL106509,CHEMBL2487,P05067,DEHYDROZINGERONE,Amyloid-beta precursor protein,7.27
CHEMBL106516,CHEMBL3048,P29476,THIOCITRULLINE,Nitric oxide synthase 1,7.22
CHEMBL106516,CHEMBL3568,P29475,THIOCITRULLINE,Nitric oxide synthase 1,7.22
CHEMBL106516,CHEMBL4481,P35228,THIOCITRULLINE,"Nitric oxide synthase, inducible",6.52
CHEMBL106516,CHEMBL4803,P29474,THIOCITRULLINE,Nitric oxide synthase 3,6.4
CHEMBL106562,CHEMBL4685,P14902,"2-Methoxy-1,4-naphthoquinone","Indoleamine 2,3-dioxygenase 1",6.14
CHEMBL1066,CHEMBL233,P35372,"(R,R)-TRAMADOL",Mu-type opioid receptor,6.0
CHEMBL106612,CHEMBL264,Q9Y5N1,IMIFURAMINE,Histamine H3 receptor,7.4
CHEMBL106612,CHEMBL3759,Q9H3N8,IMIFURAMINE,Histamine H4 receptor,6.1
CHEMBL106666,CHEMBL235,P37231,GW7845,Peroxisome proliferator-activated receptor gamma,9.21
CHEMBL106666,CHEMBL2459,P37238,GW7845,Peroxisome proliferator-activated receptor gamma,8.92
CHEMBL1069,CHEMBL227,P30556,VALSARTAN,Type-1 angiotensin II receptor,8.57
CHEMBL1069,CHEMBL263,P29089,VALSARTAN,Type-1 angiotensin II receptor B,8.72
CHEMBL1069,CHEMBL329,P25095,VALSARTAN,Type-1 angiotensin II receptor A,8.47
CHEMBL106939,CHEMBL228,P31645,DASB,Sodium-dependent serotonin transporter,8.96
CHEMBL106939,CHEMBL313,P31652,DASB,Sodium-dependent serotonin transporter,8.96
CHEMBL107,CHEMBL2073673,O75751,COLCHICINE,Solute carrier family 22 member 3,6.92
CHEMBL107,CHEMBL2366491,Q27957,COLCHICINE,Tubulin polymerization-promoting protein,6.12
CHEMBL107,CHEMBL3394,Q6B856,COLCHICINE,Tubulin beta chain,6.11
CHEMBL107,CHEMBL3658,P02550,COLCHICINE,Tubulin alpha chain,6.1
CHEMBL1070,CHEMBL1951,P21397,NABUMETONE,Amine oxidase [flavin-containing] A,6.0
CHEMBL1071,CHEMBL221,P23219,OXAPROZIN,Prostaglandin G/H synthase 1,6.13
CHEMBL1071,CHEMBL230,P35354,OXAPROZIN,Prostaglandin G/H synthase 2,6.96
CHEMBL1071,CHEMBL2364163,P01031,OXAPROZIN,Complement C5,6.19
CHEMBL107172,CHEMBL249,P25103,"7-METHYL-8-OXO-5-P-TOLYL-7,8-DIHYDRO-[1,7]NAPHTHYRIDINE-6-CARBOXYLIC ACID (3,5-BIS-TRIFLUOROMETHYL-BENZYL)-METHYL-AMIDE (STRUCTURAL MIX)",Substance-P receptor,9.62
CHEMBL107217,CHEMBL2331045,Q9VTU8,DITIOCARB SODIUM,"Carbonic anhydrase 2, isoform A",6.18
CHEMBL107217,CHEMBL261,P00915,DITIOCARB SODIUM,Carbonic anhydrase 1,6.1
CHEMBL107251,CHEMBL3464,P29477,1400W,"Nitric oxide synthase, inducible",7.0
CHEMBL107251,CHEMBL4481,P35228,1400W,"Nitric oxide synthase, inducible",8.15
CHEMBL107367,CHEMBL235,P37231,FARGLITAZAR,Peroxisome proliferator-activated receptor gamma,9.47
CHEMBL107367,CHEMBL239,Q07869,FARGLITAZAR,Peroxisome proliferator-activated receptor alpha,6.91
CHEMBL107367,CHEMBL2459,P37238,FARGLITAZAR,Peroxisome proliferator-activated receptor gamma,9.46
CHEMBL107400,CHEMBL1860,P10827,SOBETIROME,Thyroid hormone receptor alpha,9.18
CHEMBL107400,CHEMBL1947,P10828,SOBETIROME,Thyroid hormone receptor beta,10.0
CHEMBL107430,CHEMBL2055,P10276,NRX195183,Retinoic acid receptor alpha,8.52
CHEMBL1076211,CHEMBL1942,P18089,TOLPERISONE,Alpha-2B adrenergic receptor,6.34
CHEMBL1076211,CHEMBL287,Q99720,TOLPERISONE,Sigma non-opioid intracellular receptor 1,8.25
CHEMBL1076347,CHEMBL1075293,Q9D379,TRICLOCARBAN,Epoxide hydrolase 1,6.44
CHEMBL1076347,CHEMBL1741208,Q96P20,TRICLOCARBAN,"NACHT, LRR and PYD domains-containing protein 3",6.09
CHEMBL1076347,CHEMBL1795155,P95276,TRICLOCARBAN,Epoxide hydrolase B,6.66
CHEMBL1076347,CHEMBL1968,P07099,TRICLOCARBAN,Epoxide hydrolase 1,6.92
CHEMBL1076347,CHEMBL2409,P34913,TRICLOCARBAN,Bifunctional epoxide hydrolase 2,7.89
CHEMBL1076438,CHEMBL208,P06401,LECANINDOLE D,Progesterone receptor,8.96
CHEMBL1076889,CHEMBL205,P00918,SODIUM PERFLUOROHEXANESULFONAMIDE,Carbonic anhydrase 2,6.91
CHEMBL1076903,CHEMBL2492,P36544,VARENICLINE,Neuronal acetylcholine receptor subunit alpha-7,6.9
CHEMBL1076903,CHEMBL4980,Q05941,VARENICLINE,Neuronal acetylcholine receptor subunit alpha-7,7.49
CHEMBL1077,CHEMBL221,P23219,BROMFENAC,Prostaglandin G/H synthase 1,8.07
CHEMBL1077,CHEMBL230,P35354,BROMFENAC,Prostaglandin G/H synthase 2,8.32
CHEMBL1077010,CHEMBL3314,P00766,MOLASSAMIDE,Chymotrypsinogen A,6.63
CHEMBL1077010,CHEMBL3517,P00772,MOLASSAMIDE,Chymotrypsin-like elastase family member 1,7.5
CHEMBL1077126,CHEMBL288,Q08499,YESSOTOXIN,"3',5'-cyclic-AMP phosphodiesterase 4D",6.0
CHEMBL1077438,CHEMBL335,P18031,AQUASTATIN A,Tyrosine-protein phosphatase non-receptor type 1,7.0
CHEMBL1077438,CHEMBL3807,P17706,AQUASTATIN A,Tyrosine-protein phosphatase non-receptor type 2,6.29
CHEMBL1077464,CHEMBL1075103,P00830,APOPTOLIDIN A,"ATP synthase subunit beta, mitochondrial",6.16
CHEMBL107747,CHEMBL3369,P07861,GEMOPATRILAT,Neprilysin,7.2
CHEMBL107747,CHEMBL4074,P12822,GEMOPATRILAT,Angiotensin-converting enzyme,7.92
CHEMBL1077995,CHEMBL2107,P61073,PARAZOANTHINE A,C-X-C chemokine receptor type 4,7.73
CHEMBL1078088,CHEMBL2107,P61073,PARAZOANTHINE B,C-X-C chemokine receptor type 4,8.03
CHEMBL1078089,CHEMBL2107,P61073,PARAZOANTHINE C,C-X-C chemokine receptor type 4,8.0
CHEMBL1078178,CHEMBL1163126,Q9UPZ9,MOMELOTINIB,Serine/threonine-protein kinase ICK,6.14
CHEMBL1078178,CHEMBL2148,P52333,MOMELOTINIB,Tyrosine-protein kinase JAK3,7.72
CHEMBL1078178,CHEMBL2276,P45983,MOMELOTINIB,Mitogen-activated protein kinase 8,6.22
CHEMBL1078178,CHEMBL2595,O94806,MOMELOTINIB,Serine/threonine-protein kinase D3,6.19
CHEMBL1078178,CHEMBL2801,Q13557,MOMELOTINIB,Calcium/calmodulin-dependent protein kinase type II subunit delta,6.18
CHEMBL1078178,CHEMBL2835,P23458,MOMELOTINIB,Tyrosine-protein kinase JAK1,8.8
CHEMBL1078178,CHEMBL2971,O60674,MOMELOTINIB,Tyrosine-protein kinase JAK2,8.35
CHEMBL1078178,CHEMBL2973,O75116,MOMELOTINIB,Rho-associated protein kinase 2,6.66
CHEMBL1078178,CHEMBL3116,P50750,MOMELOTINIB,Cyclin-dependent kinase 9,6.13
CHEMBL1078178,CHEMBL325,Q13547,MOMELOTINIB,Histone deacetylase 1,7.4
CHEMBL1078178,CHEMBL3529,Q14164,MOMELOTINIB,Inhibitor of nuclear factor kappa-B kinase subunit epsilon,6.7
CHEMBL1078178,CHEMBL3553,P29597,MOMELOTINIB,Non-receptor tyrosine-protein kinase TYK2,8.04
CHEMBL1078178,CHEMBL3788,O00444,MOMELOTINIB,Serine/threonine-protein kinase PLK4,6.21
CHEMBL1078178,CHEMBL3829,Q13555,MOMELOTINIB,Calcium/calmodulin-dependent protein kinase type II subunit gamma,6.22
CHEMBL1078178,CHEMBL3830,Q2M2I8,MOMELOTINIB,AP2-associated protein kinase 1,8.4
CHEMBL1078178,CHEMBL3831,Q7KZI7,MOMELOTINIB,Serine/threonine-protein kinase MARK2,6.21
CHEMBL1078178,CHEMBL4070,P19784,MOMELOTINIB,Casein kinase II subunit alpha',6.52
CHEMBL1078178,CHEMBL4105705,O60313,MOMELOTINIB,"Dynamin-like GTPase OPA1, mitochondrial",6.15
CHEMBL1078178,CHEMBL4105885,Q86TW2,MOMELOTINIB,AarF domain-containing protein kinase 1,6.66
CHEMBL1078178,CHEMBL4105933,Q6ZSR9,MOMELOTINIB,Uncharacterized protein FLJ45252,8.52
CHEMBL1078178,CHEMBL4224,P49759,MOMELOTINIB,Dual specificity protein kinase CLK1,6.04
CHEMBL1078178,CHEMBL4355,O14976,MOMELOTINIB,Cyclin-G-associated kinase,6.08
CHEMBL1078178,CHEMBL4439,P36897,MOMELOTINIB,TGF-beta receptor type-1,6.69
CHEMBL1078178,CHEMBL4522,Q9NSY1,MOMELOTINIB,BMP-2-inducible protein kinase,6.38
CHEMBL1078178,CHEMBL4900,Q9BZL6,MOMELOTINIB,Serine/threonine-protein kinase D2,6.28
CHEMBL1078178,CHEMBL5047,Q6PHR2,MOMELOTINIB,Serine/threonine-protein kinase ULK3,6.54
CHEMBL1078178,CHEMBL5257,Q8TD19,MOMELOTINIB,Serine/threonine-protein kinase Nek9,7.0
CHEMBL1078178,CHEMBL5275,P36894,MOMELOTINIB,Bone morphogenetic protein receptor type-1A,6.39
CHEMBL1078178,CHEMBL5403,P42229,MOMELOTINIB,Signal transducer and activator of transcription 5A,6.4
CHEMBL1078178,CHEMBL5408,Q9UHD2,MOMELOTINIB,Serine/threonine-protein kinase TBK1,6.25
CHEMBL1078178,CHEMBL5476,O00238,MOMELOTINIB,Bone morphogenetic protein receptor type-1B,7.72
CHEMBL1078178,CHEMBL5579,O14578,MOMELOTINIB,Citron Rho-interacting kinase,6.5
CHEMBL1078178,CHEMBL5600,P27448,MOMELOTINIB,MAP/microtubule affinity-regulating kinase 3,6.38
CHEMBL1078178,CHEMBL5679,P51956,MOMELOTINIB,Serine/threonine-protein kinase Nek3,6.54
CHEMBL1078178,CHEMBL5699,Q9H0K1,MOMELOTINIB,Serine/threonine-protein kinase SIK2,6.1
CHEMBL1078178,CHEMBL5903,Q04771,MOMELOTINIB,Activin receptor type-1,8.1
CHEMBL1078178,CHEMBL6149,Q9Y2K2,MOMELOTINIB,Serine/threonine-protein kinase SIK3,6.07
CHEMBL1078314,CHEMBL204,P00734,THROMBIN APTAMER,Prothrombin,6.5
CHEMBL1078442,CHEMBL4822,P56817,BERGAMOTTIN,Beta-secretase 1,6.16
CHEMBL1078534,CHEMBL1978,P11511,ANDROSTENEDONE,Aromatase,7.37
CHEMBL1078685,CHEMBL1929,P47989,TOPIROXOSTAT,Xanthine dehydrogenase/oxidase,8.24
CHEMBL1078685,CHEMBL3649,P80457,TOPIROXOSTAT,Xanthine dehydrogenase/oxidase,8.32
CHEMBL1078685,CHEMBL5393,Q9UNQ0,TOPIROXOSTAT,Broad substrate specificity ATP-binding cassette transporter ABCG2,6.75
CHEMBL1078983,CHEMBL2842,P42345,Ku-0063794,Serine/threonine-protein kinase mTOR,8.6
CHEMBL1079,CHEMBL1867,P08913,TIZANIDINE,Alpha-2A adrenergic receptor,7.07
CHEMBL1079,CHEMBL3923,Q9Y2I1,TIZANIDINE,Nischarin,7.55
CHEMBL1079,CHEMBL3988626,G3HDX1,TIZANIDINE,Alpha-1B adrenergic receptor,6.49
CHEMBL1079,CHEMBL4892,P18130,TIZANIDINE,Alpha-1A adrenergic receptor,6.58
CHEMBL1079175,CHEMBL2431,P31751,MK-2206,RAC-beta serine/threonine-protein kinase,7.92
CHEMBL1079175,CHEMBL4282,P31749,MK-2206,RAC-alpha serine/threonine-protein kinase,8.3
CHEMBL1079175,CHEMBL4816,Q9Y243,MK-2206,RAC-gamma serine/threonine-protein kinase,7.19
CHEMBL1079421,CHEMBL2243,O00519,PHENMEDIPHAM,Fatty-acid amide hydrolase 1,6.82
CHEMBL1079421,CHEMBL3229,P97612,PHENMEDIPHAM,Fatty-acid amide hydrolase 1,7.11
CHEMBL1079742,CHEMBL203,P00533,ERLOTINIB HYDROCHLORIDE,Epidermal growth factor receptor,8.7
CHEMBL1079742,CHEMBL2331061,P28028,ERLOTINIB HYDROCHLORIDE,Serine/threonine-protein kinase B-raf,7.4
CHEMBL1079935,CHEMBL2243,O00519,AMPEROZIDE,Fatty-acid amide hydrolase 1,6.34
CHEMBL1080002,CHEMBL2487,P05067,ETHOXYRESORUFIN,Amyloid-beta precursor protein,6.58
CHEMBL1080002,CHEMBL3356,P05177,ETHOXYRESORUFIN,Cytochrome P450 1A2,6.3
CHEMBL108030,CHEMBL3714079,Q9NQS5,UNDECANOATE,G-protein coupled receptor 84,6.97
CHEMBL1080386,CHEMBL1914,P06276,PHENETHYLCYMSERINE,Cholinesterase,8.22
CHEMBL1080386,CHEMBL220,P22303,PHENETHYLCYMSERINE,Acetylcholinesterase,8.22
CHEMBL1080386,CHEMBL2528,Q03311,PHENETHYLCYMSERINE,Cholinesterase,6.27
CHEMBL1080648,CHEMBL2366479,P55826,OXADIAZON,"Protoporphyrinogen oxidase 1, chloroplastic",7.1
CHEMBL1080648,CHEMBL3401,O75469,OXADIAZON,Nuclear receptor subfamily 1 group I member 2,6.05
CHEMBL1080884,CHEMBL224,P28223,LUBAZODONE,5-hydroxytryptamine receptor 2A,7.07
CHEMBL1080884,CHEMBL228,P31645,LUBAZODONE,Sodium-dependent serotonin transporter,7.68
CHEMBL1081615,CHEMBL3383,Q29550,ATPENIN A5,Liver carboxylesterase,7.85
CHEMBL1082305,CHEMBL218,P21554,"6-(4-CHLOROPHENYL)-7-(2,4-DICHLOROPHENYL)-2,2-DIMETHYL-3,4-DIHYDRO-2H-PYRANO[2,3-B]PYRIDINE-4-CARBOXAMIDE (ENANTIOMERIC MIX)",Cannabinoid receptor 1,7.01
CHEMBL1082321,CHEMBL218,P21554,"6-(4-CHLOROPHENYL)-7-(2,4-DICHLOROPHENYL)-N-(1-HYDROXY-2-METHYLPROPAN-2-YL)-2,2-DIMETHYL-3,4-DIHYDRO-2H-PYRANO[2,3-B]PYRIDINE-4-CARBOXAMIDE (ENANTIOMERIC MIX)",Cannabinoid receptor 1,7.85
CHEMBL1082330,CHEMBL218,P21554,"6-(4-CHLOROPHENYL)-7-(2,4-DICHLOROPHENYL)-N-(HYDROXYMETHYL)-1,2,2-TRIMETHYL-1,2,3,4-TETRAHYDRO-1,8-NAPHTHYRIDINE-4-CARBOXAMIDE (ENANTIOMERIC MIX)",Cannabinoid receptor 1,8.43
CHEMBL1082330,CHEMBL240,Q12809,"6-(4-CHLOROPHENYL)-7-(2,4-DICHLOROPHENYL)-N-(HYDROXYMETHYL)-1,2,2-TRIMETHYL-1,2,3,4-TETRAHYDRO-1,8-NAPHTHYRIDINE-4-CARBOXAMIDE (ENANTIOMERIC MIX)",Voltage-gated inwardly rectifying potassium channel KCNH2,7.4
CHEMBL1082330,CHEMBL253,P34972,"6-(4-CHLOROPHENYL)-7-(2,4-DICHLOROPHENYL)-N-(HYDROXYMETHYL)-1,2,2-TRIMETHYL-1,2,3,4-TETRAHYDRO-1,8-NAPHTHYRIDINE-4-CARBOXAMIDE (ENANTIOMERIC MIX)",Cannabinoid receptor 2,6.1
CHEMBL1082407,CHEMBL1871,P10275,ENZALUTAMIDE,Androgen receptor,7.85
CHEMBL1082407,CHEMBL2099,P07288,ENZALUTAMIDE,Prostate-specific antigen,6.89
CHEMBL1082407,CHEMBL3072,P15207,ENZALUTAMIDE,Androgen receptor,6.53
CHEMBL1082462,CHEMBL284,P27487,DBPR-108,Dipeptidyl peptidase 4,8.3
CHEMBL1082508,CHEMBL3371,P50406,LANDIPIRDINE,5-hydroxytryptamine receptor 6,9.7
CHEMBL1082607,CHEMBL210,P07550,SALMETEROL XINAFOATE,Beta-2 adrenergic receptor,8.35
CHEMBL1082650,CHEMBL218,P21554,"6-(4-CHLOROPHENYL)-7-(2,4-DICHLOROPHENYL)-N-((R)-1-HYDROXYETHYL)-1,2,2-TRIMETHYL-1,2,3,4-TETRAHYDRO-1,8-NAPHTHYRIDINE-4-CARBOXAMIDE (ENANTIOMERIC MIX)",Cannabinoid receptor 1,8.74
CHEMBL1083014,CHEMBL218,P21554,"N-(6-(4-CHLOROPHENYL)-7-(2,4-DICHLOROPHENYL)-2,2-DIMETHYL-3,4-DIHYDRO-2H-PYRANO[2,3-B]PYRIDIN-4-YL)-2-HYDROXYACETAMIDE (ENANTIOMERIC MIX)",Cannabinoid receptor 1,8.77
CHEMBL1083016,CHEMBL218,P21554,"N-(6-(4-CHLOROPHENYL)-7-(2,4-DICHLOROPHENYL)-2,2-DIMETHYL-3,4-DIHYDRO-2H-PYRANO[2,3-B]PYRIDIN-4-YL)-3-HYDROXY-2,2-DIMETHYLPROPANAMIDE (ENANTIOMERIC MIX)",Cannabinoid receptor 1,8.68
CHEMBL1083016,CHEMBL253,P34972,"N-(6-(4-CHLOROPHENYL)-7-(2,4-DICHLOROPHENYL)-2,2-DIMETHYL-3,4-DIHYDRO-2H-PYRANO[2,3-B]PYRIDIN-4-YL)-3-HYDROXY-2,2-DIMETHYLPROPANAMIDE (ENANTIOMERIC MIX)",Cannabinoid receptor 2,6.24
CHEMBL1083025,CHEMBL218,P21554,"N-(6-(4-CHLOROPHENYL)-7-(2,4-DICHLOROPHENYL)-2,2-DIMETHYL-3,4-DIHYDRO-2H-PYRANO[2,3-B]PYRIDIN-4-YL)-3-HYDROXYPROPANAMIDE (ENANTIOMERIC MIX)",Cannabinoid receptor 1,8.77
CHEMBL1083025,CHEMBL240,Q12809,"N-(6-(4-CHLOROPHENYL)-7-(2,4-DICHLOROPHENYL)-2,2-DIMETHYL-3,4-DIHYDRO-2H-PYRANO[2,3-B]PYRIDIN-4-YL)-3-HYDROXYPROPANAMIDE (ENANTIOMERIC MIX)",Voltage-gated inwardly rectifying potassium channel KCNH2,6.42
CHEMBL108308,CHEMBL4877,P50391,NODULARIN,Neuropeptide Y receptor type 4,8.62
CHEMBL108308,CHEMBL6066240,P48307,NODULARIN,Tissue factor pathway inhibitor 2,8.4
CHEMBL108335,CHEMBL2163174,Q07969,EXAMORELIN,Platelet glycoprotein 4,6.3
