drug,disease,jaccard_score,n_connecting_targets
CHEMBL1108,EFO_0000319,0.08333333333333333,1
CHEMBL1108,EFO_0003888,0.08333333333333333,1
CHEMBL1108,HP_0002013,0.08333333333333333,1
CHEMBL1108,EFO_0004895,0.08333333333333333,1
CHEMBL1110,HP_0002017,0.25,1
CHEMBL1110,EFO_0010282,0.25,1
CHEMBL1110,EFO_0000764,0.25,1
CHEMBL1111,MONDO_0005149,0.5,1
CHEMBL1111,EFO_0000319,0.5,1
CHEMBL1111,EFO_0006335,0.5,1
CHEMBL1112,HP_0001742,0.13043478260869565,3
CHEMBL1112,MONDO_0004985,0.043478260869565216,1
CHEMBL1112,EFO_0006336,0.043478260869565216,1
CHEMBL1112,EFO_0005611,0.043478260869565216,1
CHEMBL1112,EFO_0000677,0.043478260869565216,1
CHEMBL1112,HP_0012735,0.043478260869565216,1
CHEMBL1112,EFO_0000474,0.043478260869565216,1
CHEMBL1112,EFO_0003888,0.043478260869565216,1
CHEMBL1112,EFO_0010282,0.043478260869565216,1
CHEMBL1112,EFO_0003756,0.043478260869565216,1
CHEMBL1112,OBA_0003277,0.043478260869565216,1
CHEMBL1112,EFO_0005252,0.043478260869565216,1
CHEMBL1112,EFO_0004895,0.043478260869565216,1
CHEMBL1112,EFO_0007319,0.043478260869565216,1
CHEMBL1112,EFO_0008533,0.043478260869565216,1
CHEMBL1112,HP_0002017,0.13043478260869565,3
CHEMBL1112,MONDO_0005041,0.043478260869565216,1
CHEMBL1112,EFO_0007214,0.043478260869565216,1
CHEMBL1112,MONDO_0002009,0.043478260869565216,1
CHEMBL1112,EFO_0003956,0.043478260869565216,1
CHEMBL1112,EFO_0005751,0.043478260869565216,1
CHEMBL1112,EFO_0000537,0.043478260869565216,1
CHEMBL1112,HP_0002013,0.043478260869565216,1
CHEMBL1112,MONDO_0005090,0.08695652173913043,2
CHEMBL1113,MONDO_0005271,0.045454545454545456,1
CHEMBL1113,HP_0001742,0.09090909090909091,2
CHEMBL1113,MONDO_0004985,0.045454545454545456,1
CHEMBL1113,EFO_0005251,0.045454545454545456,1
CHEMBL1113,HP_0001945,0.09090909090909091,2
CHEMBL1113,EFO_0006336,0.045454545454545456,1
CHEMBL1113,EFO_0005611,0.045454545454545456,1
CHEMBL1113,EFO_0000677,0.045454545454545456,1
CHEMBL1113,MONDO_0002050,0.045454545454545456,1
CHEMBL1113,EFO_1000453,0.045454545454545456,1
CHEMBL1113,EFO_0005854,0.045454545454545456,1
CHEMBL1113,EFO_0003888,0.045454545454545456,1
CHEMBL1113,EFO_0004190,0.045454545454545456,1
CHEMBL1113,MONDO_0004247,0.09090909090909091,2
CHEMBL1113,EFO_0003756,0.045454545454545456,1
CHEMBL1113,OBA_0003277,0.045454545454545456,1
CHEMBL1113,EFO_0009869,0.045454545454545456,1
CHEMBL1113,EFO_0004895,0.045454545454545456,1
CHEMBL1113,EFO_0007319,0.045454545454545456,1
CHEMBL1113,EFO_0008533,0.045454545454545456,1
CHEMBL1113,HP_0002017,0.09090909090909091,2
CHEMBL1113,MONDO_0005041,0.045454545454545456,1
CHEMBL1113,EFO_0000319,0.045454545454545456,1
CHEMBL1113,EFO_0007214,0.045454545454545456,1
CHEMBL1113,EFO_0006928,0.045454545454545456,1
CHEMBL1113,MONDO_0002009,0.045454545454545456,1
CHEMBL1113,HP_0002013,0.045454545454545456,1
CHEMBL11157,EFO_0022265,1.0,1
CHEMBL11157,EFO_1001395,1.0,1
CHEMBL1116,EFO_0009270,0.5,1
CHEMBL1116,EFO_0008560,0.5,1
CHEMBL1116,EFO_0004314,0.5,1
CHEMBL1116,EFO_0003882,0.5,1
CHEMBL1116,EFO_0004324,0.5,1
CHEMBL1116,MONDO_0007254,0.5,1
CHEMBL111612,MONDO_0005149,1.0,1
CHEMBL111612,EFO_0000319,1.0,1
CHEMBL111612,EFO_0006335,1.0,1
CHEMBL1117,EFO_0000558,1.0,1
CHEMBL1117,MONDO_0004992,1.0,1
CHEMBL1117,MONDO_0008170,1.0,1
CHEMBL1117,MONDO_0004986,1.0,1
CHEMBL1118,HP_0001742,0.5,1
CHEMBL1118,HP_0001945,0.5,1
CHEMBL1118,OBA_0003277,0.5,1
CHEMBL1118,MONDO_0002050,0.5,1
CHEMBL1118,EFO_0007214,0.5,1
CHEMBL1118,EFO_1000453,0.5,1
CHEMBL1123,EFO_0007486,0.1,1
CHEMBL1123,EFO_0000677,0.1,1
CHEMBL1123,EFO_0006928,0.1,1
CHEMBL1123,EFO_0005854,0.1,1
CHEMBL1123,EFO_0001356,0.1,1
CHEMBL1123,EFO_0004190,0.1,1
CHEMBL1123,MONDO_0004247,0.2,2
CHEMBL1123,EFO_0009869,0.1,1
CHEMBL1123,EFO_0004895,0.1,1
CHEMBL1125,EFO_0007319,0.3333333333333333,1
CHEMBL1125,EFO_0008533,0.3333333333333333,1
CHEMBL1125,HP_0002017,0.6666666666666666,2
CHEMBL1125,HP_0002013,0.3333333333333333,1
CHEMBL11252,EFO_0002918,1.0,1
CHEMBL11252,MONDO_0018997,1.0,1
CHEMBL1127,EFO_0008546,1.0,1
CHEMBL1128,EFO_0008546,1.0,1
CHEMBL113142,EFO_1001450,0.25,1
CHEMBL113142,MONDO_0019514,0.25,1
CHEMBL113142,HP_0002315,0.25,1
CHEMBL113262,HP_0003418,0.2,1
CHEMBL113262,EFO_0009846,0.2,1
CHEMBL113263,HP_0003418,1.0,1
CHEMBL113263,EFO_0009846,1.0,1
CHEMBL1134,EFO_0008546,1.0,1
CHEMBL1138,OBA_VT0010046,1.0,1
CHEMBL1138,EFO_0008589,1.0,1
CHEMBL1138,EFO_0022294,1.0,1
CHEMBL1138,EFO_0004615,1.0,1
CHEMBL113830,HP_0001742,0.14285714285714285,1
CHEMBL113830,MONDO_0004985,0.14285714285714285,1
CHEMBL113830,EFO_0007486,0.14285714285714285,1
CHEMBL113830,Orphanet_35173,0.14285714285714285,1
CHEMBL113830,EFO_0007214,0.14285714285714285,1
CHEMBL113830,HP_0012735,0.14285714285714285,1
CHEMBL113830,MONDO_0002009,0.14285714285714285,1
CHEMBL113830,EFO_0003956,0.14285714285714285,1
CHEMBL113830,EFO_0001356,0.14285714285714285,1
CHEMBL113830,EFO_0005751,0.14285714285714285,1
CHEMBL113830,EFO_0003756,0.14285714285714285,1
CHEMBL113830,EFO_0005252,0.14285714285714285,1
CHEMBL114,EFO_0000764,1.0,1
CHEMBL11417,MONDO_0022113,0.3333333333333333,1
CHEMBL11417,MONDO_0008621,0.3333333333333333,1
CHEMBL1144,EFO_0021901,1.0,1
CHEMBL1144,OBA_1001011,1.0,1
CHEMBL1144,MONDO_0001336,1.0,1
CHEMBL1144,EFO_0022276,1.0,1
CHEMBL1144,EFO_0920021,1.0,1
CHEMBL1144,EFO_0022294,1.0,1
CHEMBL1144,MONDO_0005301,1.0,1
CHEMBL1144,EFO_0010733,1.0,1
CHEMBL1144,EFO_0022148,1.0,1
CHEMBL114586,EFO_0022281,1.0,1
CHEMBL114586,MONDO_0009315,1.0,1
CHEMBL1147,EFO_0003956,1.0,1
CHEMBL1147,Orphanet_733,1.0,1
CHEMBL1147,EFO_1001375,1.0,1
CHEMBL1147,EFO_0001645,1.0,1
CHEMBL1147,MONDO_0002258,1.0,1
CHEMBL1147,MONDO_0000831,1.0,1
CHEMBL114715,EFO_0022265,1.0,1
CHEMBL114715,EFO_1001395,1.0,1
CHEMBL115452,EFO_0000565,0.5,1
CHEMBL115653,EFO_1000760,0.1111111111111111,1
CHEMBL115653,MONDO_0011198,0.1111111111111111,1
CHEMBL1159650,MONDO_0008728,0.3333333333333333,1
CHEMBL1159650,MONDO_0003937,0.3333333333333333,1
CHEMBL1159650,EFO_1001051,0.3333333333333333,1
CHEMBL1159650,EFO_0000565,0.3333333333333333,1
CHEMBL1159650,MONDO_0004773,0.3333333333333333,1
CHEMBL1159650,EFO_0000764,0.3333333333333333,1
CHEMBL1159650,EFO_0000676,0.3333333333333333,1
CHEMBL1159650,EFO_0000574,0.3333333333333333,1
CHEMBL1159650,EFO_0005558,0.3333333333333333,1
CHEMBL1159650,HP_0006536,0.3333333333333333,1
CHEMBL1159650,EFO_0007160,0.3333333333333333,1
CHEMBL1159650,EFO_1001417,0.3333333333333333,1
CHEMBL116,EFO_0000764,0.5,1
CHEMBL1160031,MONDO_0005148,0.3333333333333333,1
CHEMBL1160031,Orphanet_98914,0.3333333333333333,1
CHEMBL1160416,HP_0001250,1.0,1
CHEMBL1160723,EFO_0000712,0.3333333333333333,1
CHEMBL1160723,EFO_0000341,0.3333333333333333,1
CHEMBL1160723,MONDO_0005041,0.6666666666666666,2
CHEMBL1160723,MONDO_0004979,0.3333333333333333,1
CHEMBL1160723,HP_0006536,0.3333333333333333,1
CHEMBL1160723,EFO_0004614,0.3333333333333333,1
CHEMBL1160723,OBA_1001087,0.3333333333333333,1
CHEMBL1160723,EFO_0022148,0.3333333333333333,1
CHEMBL1160723,EFO_0006335,0.3333333333333333,1
CHEMBL1160965,HP_0001250,1.0,1
CHEMBL1161,MONDO_0008728,0.3333333333333333,1
CHEMBL1161,MONDO_0003937,0.3333333333333333,1
CHEMBL1161,EFO_1001051,0.3333333333333333,1
CHEMBL1161,EFO_0000565,0.3333333333333333,1
CHEMBL1161,MONDO_0004773,0.3333333333333333,1
CHEMBL1161,EFO_0007160,0.3333333333333333,1
CHEMBL1161,EFO_0000676,0.3333333333333333,1
CHEMBL1161,EFO_0000574,0.3333333333333333,1
CHEMBL1161,EFO_0005558,0.3333333333333333,1
CHEMBL1161,EFO_0003894,0.3333333333333333,1
CHEMBL1161,HP_0006536,0.3333333333333333,1
CHEMBL1161,MONDO_0001572,0.3333333333333333,1
CHEMBL1161,EFO_0000731,0.3333333333333333,1
CHEMBL1161,EFO_1001417,0.3333333333333333,1
CHEMBL1161700,EFO_0009373,1.0,1
CHEMBL1162,EFO_1001051,0.25,1
CHEMBL1162,EFO_0000565,0.25,1
CHEMBL1162,EFO_0004314,0.25,1
CHEMBL1162,EFO_0005558,0.25,1
CHEMBL1162,EFO_0003894,0.25,1
CHEMBL1162,MONDO_0008728,0.25,1
CHEMBL1162,EFO_0007160,0.25,1
CHEMBL1162,EFO_0000731,0.25,1
CHEMBL1162,EFO_0008560,0.25,1
CHEMBL1162,MONDO_0003937,0.25,1
CHEMBL1162,EFO_0004324,0.25,1
CHEMBL1162,EFO_0003882,0.25,1
CHEMBL1162,MONDO_0004773,0.25,1
CHEMBL1162,EFO_0000676,0.25,1
CHEMBL1162,EFO_0000574,0.25,1
CHEMBL1162,HP_0006536,0.25,1
CHEMBL1162,MONDO_0001572,0.25,1
CHEMBL1162,EFO_0009270,0.25,1
CHEMBL1162,EFO_1001417,0.25,1
CHEMBL1162175,EFO_0000275,1.0,1
CHEMBL1164729,EFO_0000565,0.25,1
CHEMBL1164992,EFO_0005754,0.5,1
CHEMBL1164992,Orphanet_93160,0.5,1
CHEMBL1164992,EFO_0009451,0.5,1
CHEMBL1166,EFO_0022265,1.0,1
CHEMBL1166,EFO_1001395,1.0,1
CHEMBL117,OBA_1000110,0.09090909090909091,1
CHEMBL117,OBA_2050096,0.09090909090909091,1
CHEMBL117,EFO_0000565,0.09090909090909091,1
CHEMBL117,Orphanet_88632,0.09090909090909091,1
CHEMBL1170,EFO_0000616,0.5,1
CHEMBL1170,EFO_0004714,0.5,1
CHEMBL117021,HP_0003418,0.125,1
CHEMBL117021,HP_0001945,0.125,1
CHEMBL11706,EFO_0003086,0.5,1
CHEMBL11706,MONDO_0005148,0.5,1
CHEMBL11706,EFO_0000612,0.5,1
CHEMBL11706,MONDO_0005149,0.5,1
CHEMBL11706,EFO_0000319,0.5,1
CHEMBL11706,EFO_0006335,0.5,1
CHEMBL1171146,EFO_0005058,0.5,1
CHEMBL1171146,EFO_0004530,0.5,1
CHEMBL1171146,OBA_0003460,0.5,1
CHEMBL1171146,EFO_0800371,0.5,1
CHEMBL1171837,MONDO_0007844,0.017543859649122806,1
CHEMBL1171837,MONDO_0003060,0.017543859649122806,1
CHEMBL1171837,Orphanet_207,0.017543859649122806,1
CHEMBL1171837,EFO_0004833,0.017543859649122806,1
CHEMBL1171837,MONDO_0014658,0.017543859649122806,1
CHEMBL1171837,EFO_0001645,0.017543859649122806,1
CHEMBL1171837,EFO_0010116,0.017543859649122806,1
CHEMBL1171837,MONDO_0054695,0.017543859649122806,1
CHEMBL1171837,EFO_1001901,0.017543859649122806,1
CHEMBL1171837,EFO_0004995,0.03508771929824561,2
CHEMBL1171837,EFO_0000239,0.017543859649122806,1
CHEMBL1171837,MONDO_0005575,0.017543859649122806,1
CHEMBL1171837,OBA_0003460,0.017543859649122806,1
CHEMBL1171837,EFO_0000768,0.017543859649122806,1
CHEMBL1171837,MONDO_0007793,0.017543859649122806,1
CHEMBL1171837,EFO_0000681,0.03508771929824561,2
CHEMBL1171837,EFO_0005772,0.017543859649122806,1
CHEMBL1171837,HP_0000964,0.017543859649122806,1
CHEMBL1171837,EFO_0000729,0.017543859649122806,1
CHEMBL1171837,EFO_0009448,0.017543859649122806,1
CHEMBL1171837,MONDO_0001056,0.017543859649122806,1
CHEMBL1171837,MONDO_0019625,0.017543859649122806,1
CHEMBL1171837,MONDO_0015356,0.017543859649122806,1
CHEMBL1171837,MONDO_0015277,0.03508771929824561,2
CHEMBL1171837,EFO_0000339,0.017543859649122806,1
CHEMBL1171837,EFO_0005091,0.017543859649122806,1
CHEMBL1171837,MONDO_0014704,0.017543859649122806,1
CHEMBL1171837,OBA_VT0001253,0.017543859649122806,1
CHEMBL1171837,EFO_0009118,0.017543859649122806,1
CHEMBL1171837,MONDO_0024519,0.017543859649122806,1
CHEMBL1171837,EFO_0005541,0.03508771929824561,2
CHEMBL1171837,EFO_0005804,0.017543859649122806,1
CHEMBL1171837,Orphanet_85165,0.017543859649122806,1
CHEMBL1171837,EFO_0004532,0.017543859649122806,1
CHEMBL1171837,EFO_0000616,0.017543859649122806,1
CHEMBL1171837,MONDO_0004643,0.017543859649122806,1
CHEMBL1171837,Orphanet_98994,0.017543859649122806,1
CHEMBL1171837,MONDO_0004992,0.03508771929824561,2
CHEMBL1172,EFO_0006336,0.07692307692307693,1
CHEMBL1172,EFO_0005611,0.07692307692307693,1
CHEMBL1172,HP_0002017,0.07692307692307693,1
CHEMBL1172,EFO_0000677,0.07692307692307693,1
CHEMBL1172,MONDO_0005041,0.07692307692307693,1
CHEMBL1172,EFO_0006928,0.07692307692307693,1
CHEMBL1172,EFO_0005854,0.07692307692307693,1
CHEMBL1172,EFO_0009869,0.07692307692307693,1
CHEMBL1172,EFO_0004190,0.07692307692307693,1
CHEMBL1172,MONDO_0004247,0.15384615384615385,2
CHEMBL1172,OBA_0003277,0.07692307692307693,1
CHEMBL1172,EFO_0004895,0.07692307692307693,1
CHEMBL1172035,EFO_0000180,1.0,1
CHEMBL1172449,EFO_0004309,0.5,1
CHEMBL1172449,EFO_0004611,0.5,1
CHEMBL1172449,EFO_0022312,0.5,1
CHEMBL1172449,EFO_0022278,0.5,1
CHEMBL1172449,OBA_VT0010046,0.5,1
CHEMBL1172449,EFO_0022330,0.5,1
CHEMBL1172449,EFO_0020944,0.5,1
CHEMBL1172744,HP_0001742,0.3333333333333333,1
CHEMBL1172744,HP_0001945,0.3333333333333333,1
CHEMBL1172744,OBA_0003277,0.3333333333333333,1
CHEMBL1172744,MONDO_0002050,0.3333333333333333,1
CHEMBL1172744,EFO_0007214,0.3333333333333333,1
CHEMBL1172744,EFO_1000453,0.3333333333333333,1
CHEMBL1172850,HP_0001742,0.3333333333333333,1
CHEMBL1172850,HP_0001945,0.3333333333333333,1
CHEMBL1172850,OBA_0003277,0.3333333333333333,1
CHEMBL1172850,MONDO_0002050,0.3333333333333333,1
CHEMBL1172850,EFO_0007214,0.3333333333333333,1
CHEMBL1172850,EFO_1000453,0.3333333333333333,1
CHEMBL1172902,HP_0001742,0.3333333333333333,1
CHEMBL1172902,HP_0001945,0.3333333333333333,1
CHEMBL1172902,OBA_0003277,0.3333333333333333,1
CHEMBL1172902,MONDO_0002050,0.3333333333333333,1
CHEMBL1172902,EFO_0007214,0.3333333333333333,1
CHEMBL1172902,EFO_1000453,0.3333333333333333,1
CHEMBL1172928,HP_0001742,0.3333333333333333,1
CHEMBL1172928,HP_0001945,0.3333333333333333,1
CHEMBL1172928,OBA_0003277,0.3333333333333333,1
CHEMBL1172928,MONDO_0002050,0.3333333333333333,1
CHEMBL1172928,EFO_0007214,0.3333333333333333,1
CHEMBL1172928,EFO_1000453,0.3333333333333333,1
CHEMBL1173055,HP_0001249,0.08333333333333333,1
CHEMBL1173055,MONDO_0013578,0.08333333333333333,1
CHEMBL1173055,MONDO_0007254,0.08333333333333333,1
CHEMBL1173055,MONDO_0008170,0.16666666666666666,2
CHEMBL1173087,HP_0001742,0.3333333333333333,1
CHEMBL1173087,HP_0001945,0.3333333333333333,1
CHEMBL1173087,OBA_0003277,0.3333333333333333,1
CHEMBL1173087,MONDO_0002050,0.3333333333333333,1
CHEMBL1173087,EFO_0007214,0.3333333333333333,1
CHEMBL1173087,EFO_1000453,0.3333333333333333,1
CHEMBL1173341,HP_0001742,0.3333333333333333,1
CHEMBL1173341,HP_0001945,0.3333333333333333,1
CHEMBL1173341,OBA_0003277,0.3333333333333333,1
CHEMBL1173341,MONDO_0002050,0.3333333333333333,1
CHEMBL1173341,EFO_0007214,0.3333333333333333,1
CHEMBL1173341,EFO_1000453,0.3333333333333333,1
CHEMBL1173442,EFO_0000681,0.25,1
CHEMBL1173442,EFO_0004833,0.25,1
CHEMBL1173442,MONDO_0004643,0.25,1
CHEMBL1173442,EFO_0004995,0.25,1
CHEMBL1173445,EFO_0000508,0.2,1
CHEMBL1173445,EFO_0002913,0.2,1
CHEMBL1173530,HP_0001742,0.3333333333333333,1
CHEMBL1173530,HP_0001945,0.3333333333333333,1
CHEMBL1173530,OBA_0003277,0.3333333333333333,1
CHEMBL1173530,MONDO_0002050,0.3333333333333333,1
CHEMBL1173530,EFO_0007214,0.3333333333333333,1
CHEMBL1173530,EFO_1000453,0.3333333333333333,1
CHEMBL1173532,HP_0001742,0.3333333333333333,1
CHEMBL1173532,HP_0001945,0.3333333333333333,1
CHEMBL1173532,OBA_0003277,0.3333333333333333,1
CHEMBL1173532,MONDO_0002050,0.3333333333333333,1
CHEMBL1173532,EFO_0007214,0.3333333333333333,1
CHEMBL1173532,EFO_1000453,0.3333333333333333,1
CHEMBL1173533,HP_0001742,0.3333333333333333,1
CHEMBL1173533,HP_0001945,0.3333333333333333,1
CHEMBL1173533,OBA_0003277,0.3333333333333333,1
CHEMBL1173533,MONDO_0002050,0.3333333333333333,1
CHEMBL1173533,EFO_0007214,0.3333333333333333,1
CHEMBL1173533,EFO_1000453,0.3333333333333333,1
CHEMBL1173595,HP_0001742,0.3333333333333333,1
CHEMBL1173595,HP_0001945,0.3333333333333333,1
CHEMBL1173595,OBA_0003277,0.3333333333333333,1
CHEMBL1173595,MONDO_0002050,0.3333333333333333,1
CHEMBL1173595,EFO_0007214,0.3333333333333333,1
CHEMBL1173595,EFO_1000453,0.3333333333333333,1
CHEMBL1173655,MONDO_0015277,0.06666666666666667,1
CHEMBL1173655,HP_0001249,0.06666666666666667,1
CHEMBL1173655,Orphanet_140162,0.06666666666666667,1
CHEMBL1173655,EFO_0000339,0.06666666666666667,1
CHEMBL1173655,MONDO_0004976,0.06666666666666667,1
CHEMBL1173655,OBA_2050096,0.13333333333333333,2
CHEMBL1173655,MONDO_0013578,0.06666666666666667,1
CHEMBL1173655,OBA_0003747,0.06666666666666667,1
CHEMBL117447,EFO_0004533,0.5,1
CHEMBL1175,HP_0001742,0.2,1
CHEMBL1175,HP_0001945,0.2,1
CHEMBL1175,OBA_0003277,0.2,1
CHEMBL1175,MONDO_0002050,0.2,1
CHEMBL1175,EFO_0007214,0.2,1
CHEMBL1175,EFO_1000453,0.2,1
CHEMBL1175,EFO_0000764,0.2,1
CHEMBL117698,OBA_0003277,0.5,1
CHEMBL117785,EFO_0003888,1.0,1
CHEMBL118,EFO_0006336,0.05555555555555555,1
CHEMBL118,EFO_0005611,0.05555555555555555,1
CHEMBL118,EFO_0005757,0.05555555555555555,1
CHEMBL118,EFO_0001645,0.05555555555555555,1
CHEMBL118,EFO_0002609,0.05555555555555555,1
CHEMBL118,HP_0001643,0.05555555555555555,1
CHEMBL118,MONDO_0005041,0.05555555555555555,1
CHEMBL118,HP_0001250,0.05555555555555555,1
CHEMBL118,MONDO_0002258,0.05555555555555555,1
CHEMBL118,EFO_1001375,0.05555555555555555,1
CHEMBL118,EFO_0003956,0.05555555555555555,1
CHEMBL118,EFO_0000729,0.05555555555555555,1
CHEMBL118,Orphanet_733,0.05555555555555555,1
CHEMBL118,MONDO_0000831,0.05555555555555555,1
CHEMBL118,EFO_0000712,0.05555555555555555,1
CHEMBL11805,MONDO_0004247,0.5,1
CHEMBL11805,EFO_0008546,0.5,1
CHEMBL118075,OBA_0003277,0.5,1
CHEMBL1184,EFO_0005854,0.3333333333333333,1
CHEMBL1184,EFO_0004190,0.3333333333333333,1
CHEMBL1184,MONDO_0004247,0.3333333333333333,1
CHEMBL1184,EFO_0009869,0.3333333333333333,1
CHEMBL1184,EFO_0006928,0.3333333333333333,1
CHEMBL1185,EFO_0003756,0.3333333333333333,1
CHEMBL1185,MONDO_0005090,0.3333333333333333,1
CHEMBL1185,EFO_0000474,0.3333333333333333,1
CHEMBL1185,MONDO_0004985,0.3333333333333333,1
CHEMBL1186220,HP_0001742,0.3333333333333333,1
CHEMBL1186220,EFO_0006336,0.3333333333333333,1
CHEMBL1186220,EFO_0005611,0.3333333333333333,1
CHEMBL1186220,EFO_0003888,0.3333333333333333,1
CHEMBL1186220,MONDO_0005041,0.3333333333333333,1
CHEMBL1186579,EFO_0022041,0.3333333333333333,1
CHEMBL118865,EFO_0022041,0.5,1
CHEMBL1189432,HP_0002017,1.0,1
CHEMBL1189679,EFO_0010282,0.5,1
CHEMBL1189679,HP_0002017,0.5,1
CHEMBL119,MONDO_0044300,1.0,1
CHEMBL119264,EFO_0003756,0.3333333333333333,1
CHEMBL119264,MONDO_0005090,0.3333333333333333,1
CHEMBL119264,EFO_0000474,0.3333333333333333,1
CHEMBL119264,MONDO_0004985,0.3333333333333333,1
CHEMBL119385,EFO_0005772,0.125,1
CHEMBL119385,MONDO_0014704,0.125,1
CHEMBL119385,EFO_0000768,0.125,1
CHEMBL1194325,MONDO_0004247,1.0,1
CHEMBL1194325,EFO_0005854,1.0,1
CHEMBL1194325,EFO_0009869,1.0,1
CHEMBL1194325,EFO_0004190,1.0,1
CHEMBL119443,EFO_0007319,0.125,1
CHEMBL119443,EFO_0008533,0.125,1
CHEMBL119443,EFO_0006336,0.125,1
CHEMBL119443,EFO_0005611,0.125,1
CHEMBL119443,HP_0002017,0.125,1
CHEMBL119443,EFO_0000677,0.125,1
CHEMBL119443,MONDO_0005041,0.125,1
CHEMBL119443,HP_0002013,0.125,1
CHEMBL119443,EFO_0004895,0.125,1
CHEMBL1195136,MONDO_0004992,1.0,1
CHEMBL119561,OBA_0003277,0.5,1
CHEMBL1196,EFO_0007486,1.0,1
CHEMBL1196,EFO_0001356,1.0,1
CHEMBL119709,EFO_1001450,0.25,1
CHEMBL119709,MONDO_0019514,0.25,1
CHEMBL119709,HP_0002315,0.25,1
CHEMBL1198,EFO_0007486,1.0,1
CHEMBL1198,EFO_0001356,1.0,1
CHEMBL1198855,EFO_0005917,1.0,1
CHEMBL12,EFO_0008526,0.25,1
CHEMBL12,EFO_0000474,0.25,1
CHEMBL12,HP_0000739,0.5,2
CHEMBL12,EFO_0004263,0.25,1
CHEMBL1200322,OBA_0003277,1.0,1
CHEMBL1200374,OBA_1000110,1.0,1
CHEMBL1200406,EFO_0005854,0.1111111111111111,1
CHEMBL1200406,MONDO_0004247,0.2222222222222222,2
CHEMBL1200406,EFO_0001356,0.1111111111111111,1
CHEMBL1200406,EFO_0004190,0.1111111111111111,1
CHEMBL1200406,HP_0002017,0.1111111111111111,1
CHEMBL1200406,EFO_0007486,0.1111111111111111,1
CHEMBL1200406,EFO_0009869,0.1111111111111111,1
CHEMBL1200406,EFO_0006928,0.1111111111111111,1
CHEMBL1200436,EFO_0000616,1.0,1
CHEMBL1200436,EFO_0004714,1.0,1
CHEMBL1200467,EFO_0005058,0.5,1
CHEMBL1200467,EFO_0004530,0.5,1
CHEMBL1200467,OBA_0003460,0.5,1
CHEMBL1200467,EFO_0800371,0.5,1
CHEMBL1200474,MONDO_0007254,1.0,1
CHEMBL1200485,MONDO_0005575,1.0,1
CHEMBL1200492,MONDO_0005271,0.05263157894736842,1
CHEMBL1200492,HP_0001742,0.21052631578947367,4
CHEMBL1200492,EFO_0005251,0.05263157894736842,1
CHEMBL1200492,EFO_0006336,0.05263157894736842,1
CHEMBL1200492,HP_0001945,0.10526315789473684,2
CHEMBL1200492,EFO_0005611,0.05263157894736842,1
CHEMBL1200492,EFO_0000677,0.05263157894736842,1
CHEMBL1200492,MONDO_0002050,0.05263157894736842,1
CHEMBL1200492,EFO_1000453,0.05263157894736842,1
CHEMBL1200492,HP_0012735,0.05263157894736842,1
CHEMBL1200492,EFO_0000474,0.05263157894736842,1
CHEMBL1200492,EFO_0003888,0.05263157894736842,1
CHEMBL1200492,OBA_0003277,0.05263157894736842,1
CHEMBL1200492,EFO_0005252,0.05263157894736842,1
CHEMBL1200492,EFO_0004895,0.05263157894736842,1
CHEMBL1200492,EFO_0007319,0.05263157894736842,1
CHEMBL1200492,EFO_0008533,0.05263157894736842,1
CHEMBL1200492,HP_0002017,0.10526315789473684,2
CHEMBL1200492,MONDO_0005041,0.05263157894736842,1
CHEMBL1200492,EFO_0000319,0.05263157894736842,1
CHEMBL1200492,EFO_0007214,0.10526315789473684,2
CHEMBL1200492,MONDO_0002009,0.05263157894736842,1
CHEMBL1200492,EFO_0003956,0.05263157894736842,1
CHEMBL1200492,EFO_0005751,0.05263157894736842,1
CHEMBL1200492,EFO_0000537,0.05263157894736842,1
CHEMBL1200492,HP_0002013,0.05263157894736842,1
CHEMBL1200492,MONDO_0005090,0.05263157894736842,1
CHEMBL1200517,HP_0001742,0.16666666666666666,3
CHEMBL1200517,MONDO_0004985,0.05555555555555555,1
CHEMBL1200517,EFO_0006336,0.05555555555555555,1
CHEMBL1200517,EFO_0005611,0.05555555555555555,1
CHEMBL1200517,EFO_0007486,0.05555555555555555,1
CHEMBL1200517,EFO_0000677,0.05555555555555555,1
CHEMBL1200517,HP_0012735,0.05555555555555555,1
CHEMBL1200517,EFO_0003888,0.05555555555555555,1
CHEMBL1200517,EFO_0003756,0.05555555555555555,1
CHEMBL1200517,EFO_0022041,0.05555555555555555,1
CHEMBL1200517,EFO_0005252,0.05555555555555555,1
CHEMBL1200517,EFO_0004895,0.05555555555555555,1
CHEMBL1200517,EFO_0007319,0.05555555555555555,1
CHEMBL1200517,EFO_0008533,0.05555555555555555,1
CHEMBL1200517,HP_0002017,0.05555555555555555,1
CHEMBL1200517,MONDO_0005041,0.05555555555555555,1
CHEMBL1200517,EFO_0007214,0.05555555555555555,1
CHEMBL1200517,MONDO_0002009,0.05555555555555555,1
CHEMBL1200517,EFO_0003956,0.05555555555555555,1
CHEMBL1200517,EFO_0001356,0.05555555555555555,1
CHEMBL1200517,EFO_0005751,0.05555555555555555,1
CHEMBL1200517,EFO_0000537,0.05555555555555555,1
CHEMBL1200517,HP_0002013,0.05555555555555555,1
CHEMBL1200517,MONDO_0005090,0.1111111111111111,2
CHEMBL1200531,EFO_0022041,1.0,1
CHEMBL1200545,MONDO_0008728,1.0,1
CHEMBL1200545,MONDO_0003937,1.0,1
